BFItem       135, 1, 12906, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem        52, 2, 14081, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem        55, 3, 17095, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       143, 4, 20966, FF:1B:2F:FB:89:01, -67, -40, 37
BFItem       146, 5, 23991, FF:1B:2F:FB:89:01, -67, -40, 37
BFItem        66, 6, 28184, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem        69, 7, 31198, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       157, 8, 35072, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       160, 9, 38093, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem        80, 10, 42275, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem        83, 11, 45302, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       174, 12, 52196, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem        94, 13, 56369, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem        97, 14, 59388, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       100, 15, 62405, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       188, 16, 66294, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       108, 17, 70465, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       114, 18, 76503, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       199, 19, 77364, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       202, 20, 80385, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       205, 21, 83398, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       122, 22, 84561, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       128, 23, 90593, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       219, 24, 97494, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       139, 25, 101675, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       142, 26, 104700, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       233, 27, 111595, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       153, 28, 115781, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       241, 29, 119671, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       244, 30, 122694, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       167, 31, 129879, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       170, 32, 132898, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       255, 33, 133758, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       258, 34, 136785, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       184, 35, 147001, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       269, 36, 147874, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       272, 37, 150902, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       195, 38, 158079, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       280, 39, 158958, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       198, 40, 161105, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       283, 41, 161975, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       286, 42, 165000, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       206, 43, 169164, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       209, 44, 172189, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       294, 45, 173058, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       300, 46, 179101, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       223, 47, 186271, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       226, 48, 189292, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       314, 49, 193195, FF:1B:2F:FB:89:01, -67, -40, 37
BFItem       234, 50, 197361, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       237, 51, 200381, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       240, 52, 203400, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       325, 53, 204270, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       328, 54, 207293, FF:1B:2F:FB:89:01, -67, -40, 37
BFItem       248, 55, 211458, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       251, 56, 214482, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem       336, 57, 215361, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       339, 58, 218382, FF:1B:2F:FB:89:01, -67, -40, 37
BFItem       342, 59, 221401, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       265, 60, 228565, F3:BB:A4:2B:2E:02, -73, -40, 37
