BFItem       583, 1, 12831, F3:BB:A4:2B:2E:02, -72, -40, 37
BFItem        99, 2, 14612, EF:F3:F2:34:B9:05, -80, -40, 37
BFItem        50, 3, 15523, E9:70:AB:45:DF:06, -85, -40, 37
BFItem      1419, 4, 19106, FF:1B:2F:FB:89:01, -67, -40, 37
BFItem      2732, 5, 19410, C6:51:BC:E4:0A:00, -86, -40, 37
BFItem       105, 6, 20647, EF:F3:F2:34:B9:05, -81, -40, 37
BFItem      1422, 7, 22122, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       594, 8, 23928, F3:BB:A4:2B:2E:02, -72, -40, 37
BFItem      1425, 9, 25135, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       597, 10, 26942, F3:BB:A4:2B:2E:02, -72, -40, 37
BFItem      1428, 11, 28151, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       113, 12, 28709, EF:F3:F2:34:B9:05, -80, -40, 37
BFItem       116, 13, 31734, EF:F3:F2:34:B9:05, -81, -40, 37
BFItem        67, 14, 32638, E9:70:AB:45:DF:06, -86, -40, 37
BFItem       119, 15, 34744, EF:F3:F2:34:B9:05, -80, -40, 37
BFItem      2749, 16, 36536, C6:51:BC:E4:0A:00, -85, -40, 37
BFItem       608, 17, 38025, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem      1439, 18, 39226, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       611, 19, 41048, F3:BB:A4:2B:2E:02, -74, -40, 37
BFItem        78, 20, 43711, E9:70:AB:45:DF:06, -84, -40, 37
BFItem       130, 21, 45819, EF:F3:F2:34:B9:05, -81, -40, 37
BFItem       133, 22, 48843, EF:F3:F2:34:B9:05, -81, -40, 37
BFItem       619, 23, 49115, F3:BB:A4:2B:2E:02, -73, -40, 37
BFItem        84, 24, 49751, E9:70:AB:45:DF:06, -85, -40, 37
BFItem       504, 25, 50036, EA:D2:1B:15:A3:04, -89, -40, 37
BFItem      1450, 26, 50315, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem      1453, 27, 53344, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem      2766, 28, 53649, C6:51:BC:E4:0A:00, -87, -40, 37
BFItem       144, 29, 59921, EF:F3:F2:34:B9:05, -81, -40, 37
BFItem        95, 30, 60841, E9:70:AB:45:DF:06, -86, -40, 37
BFItem      2774, 31, 61710, C6:51:BC:E4:0A:00, -85, -40, 37
BFItem       147, 32, 62937, EF:F3:F2:34:B9:05, -80, -40, 37
BFItem       633, 33, 63221, F3:BB:A4:2B:2E:02, -72, -40, 37
BFItem       518, 34, 64145, EA:D2:1B:15:A3:04, -91, -40, 37
BFItem      2998, 1, 8807, C6:51:BC:E4:0A:00, -86, -40, 37
BFItem       370, 2, 9075, EF:F3:F2:34:B9:05, -80, -40, 37
BFItem       857, 3, 10300, F3:BB:A4:2B:2E:02, -72, -40, 37
BFItem       373, 4, 12107, EF:F3:F2:34:B9:05, -80, -40, 37
BFItem       326, 5, 15074, E9:70:AB:45:DF:06, -85, -40, 37
BFItem       329, 6, 18098, E9:70:AB:45:DF:06, -86, -40, 37
BFItem      1696, 7, 19573, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       868, 8, 21392, F3:BB:A4:2B:2E:02, -72, -40, 37
BFItem      1699, 9, 22602, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem      3012, 10, 22903, C6:51:BC:E4:0A:00, -85, -40, 37
BFItem       871, 11, 24413, F3:BB:A4:2B:2E:02, -72, -40, 37
BFItem       340, 12, 29178, E9:70:AB:45:DF:06, -87, -40, 37
BFItem       879, 13, 32471, F3:BB:A4:2B:2E:02, -72, -40, 37
BFItem      1710, 14, 33671, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem      3023, 15, 33991, C6:51:BC:E4:0A:00, -85, -40, 37
BFItem      1713, 16, 36692, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       398, 17, 37303, EF:F3:F2:34:B9:05, -80, -40, 37
BFItem      1716, 18, 39713, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem      3034, 19, 45097, C6:51:BC:E4:0A:00, -85, -40, 37
BFItem       357, 20, 46291, E9:70:AB:45:DF:06, -87, -40, 37
BFItem       893, 21, 46580, F3:BB:A4:2B:2E:02, -72, -40, 37
BFItem       896, 22, 49603, F3:BB:A4:2B:2E:02, -72, -40, 37
BFItem      1727, 23, 50785, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       412, 24, 51388, EF:F3:F2:34:B9:05, -80, -40, 37
BFItem      3045, 25, 56167, C6:51:BC:E4:0A:00, -85, -40, 37
BFItem       368, 26, 57386, E9:70:AB:45:DF:06, -87, -40, 37
BFItem       904, 27, 57666, F3:BB:A4:2B:2E:02, -72, -40, 37
BFItem      3048, 28, 59192, C6:51:BC:E4:0A:00, -85, -40, 37
BFItem       371, 29, 60413, E9:70:AB:45:DF:06, -85, -40, 37
BFItem       907, 30, 60697, F3:BB:A4:2B:2E:02, -72, -40, 37
BFItem      1738, 31, 61874, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem      3051, 32, 62212, C6:51:BC:E4:0A:00, -87, -40, 37
BFItem       423, 33, 62477, EF:F3:F2:34:B9:05, -81, -40, 37
BFItem      1741, 34, 64898, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       426, 35, 65495, EF:F3:F2:34:B9:05, -80, -40, 37
BFItem       379, 36, 68477, E9:70:AB:45:DF:06, -85, -40, 37
BFItem       429, 37, 68516, EF:F3:F2:34:B9:05, -80, -40, 37
BFItem      3062, 38, 73288, C6:51:BC:E4:0A:00, -86, -40, 37
BFItem       921, 39, 74804, F3:BB:A4:2B:2E:02, -72, -40, 37
BFItem      1752, 40, 75975, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem      1755, 41, 79002, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       440, 42, 79593, EF:F3:F2:34:B9:05, -82, -40, 37
BFItem       393, 43, 82576, E9:70:AB:45:DF:06, -86, -40, 37
BFItem       929, 44, 82867, F3:BB:A4:2B:2E:02, -72, -40, 37
BFItem       396, 45, 85598, E9:70:AB:45:DF:06, -86, -40, 37
BFItem       932, 46, 85880, F3:BB:A4:2B:2E:02, -72, -40, 37
BFItem      1763, 47, 87077, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem       935, 48, 88902, F3:BB:A4:2B:2E:02, -72, -40, 37
BFItem      1766, 49, 90102, FF:1B:2F:FB:89:01, -68, -40, 37
BFItem      3079, 50, 90400, C6:51:BC:E4:0A:00, -86, -40, 37
