BFItem      1664, 1, 6936, FF:1B:2F:FB:89:01, -83, -40, 37
BFItem       970, 2, 7714, EF:F3:F2:34:B9:05, -82, -40, 39
BFItem      1689, 3, 10321, F3:BB:A4:2B:2E:02, -83, -40, 38
BFItem      1691, 4, 12345, F3:BB:A4:2B:2E:02, -82, -40, 37
BFItem      2060, 5, 12918, C6:51:BC:E4:0A:00, -85, -40, 37
BFItem      1670, 6, 13000, FF:1B:2F:FB:89:01, -87, -40, 38
BFItem      1282, 7, 14532, C6:0D:29:0E:D8:03, -82, -40, 38
BFItem      1672, 8, 15015, FF:1B:2F:FB:89:01, -84, -40, 37
BFItem      2063, 9, 15944, C6:51:BC:E4:0A:00, -84, -40, 37
BFItem       981, 10, 18823, EF:F3:F2:34:B9:05, -83, -40, 39
BFItem      1698, 11, 19400, F3:BB:A4:2B:2E:02, -85, -40, 39
BFItem      1699, 12, 20411, F3:BB:A4:2B:2E:02, -82, -40, 37
BFItem      1289, 13, 21601, C6:0D:29:0E:D8:03, -90, -40, 37
BFItem      1290, 14, 22607, C6:0D:29:0E:D8:03, -82, -40, 38
BFItem      1702, 15, 23436, F3:BB:A4:2B:2E:02, -83, -40, 37
BFItem      2071, 16, 24003, C6:51:BC:E4:0A:00, -85, -40, 37
BFItem      1683, 17, 26119, FF:1B:2F:FB:89:01, -84, -40, 37
BFItem      2074, 18, 27031, C6:51:BC:E4:0A:00, -84, -40, 37
BFItem      1710, 19, 31516, F3:BB:A4:2B:2E:02, -82, -40, 37
BFItem      1711, 20, 32524, F3:BB:A4:2B:2E:02, -84, -40, 38
BFItem      1712, 21, 33530, F3:BB:A4:2B:2E:02, -87, -40, 39
BFItem      1301, 22, 33718, C6:0D:29:0E:D8:03, -83, -40, 38
BFItem      1714, 23, 35544, F3:BB:A4:2B:2E:02, -83, -40, 38
BFItem      1694, 24, 37207, FF:1B:2F:FB:89:01, -83, -40, 37
BFItem      1697, 25, 40229, FF:1B:2F:FB:89:01, -83, -40, 37
BFItem      1721, 26, 42602, F3:BB:A4:2B:2E:02, -81, -40, 37
BFItem      1722, 27, 43616, F3:BB:A4:2B:2E:02, -84, -40, 38
BFItem      1724, 28, 45635, F3:BB:A4:2B:2E:02, -82, -40, 37
BFItem      1315, 29, 47837, C6:0D:29:0E:D8:03, -82, -40, 38
BFItem      2096, 30, 49219, C6:51:BC:E4:0A:00, -84, -40, 37
BFItem      1708, 31, 51324, FF:1B:2F:FB:89:01, -83, -40, 37
BFItem      1730, 32, 51702, F3:BB:A4:2B:2E:02, -84, -40, 38
BFItem      1014, 33, 52098, EF:F3:F2:34:B9:05, -83, -40, 39
BFItem      1732, 34, 53721, F3:BB:A4:2B:2E:02, -82, -40, 37
BFItem      1711, 35, 54338, FF:1B:2F:FB:89:01, -84, -40, 37
BFItem      1733, 36, 54731, F3:BB:A4:2B:2E:02, -84, -40, 38
BFItem      1719, 37, 62415, FF:1B:2F:FB:89:01, -85, -40, 37
BFItem      1720, 38, 63427, FF:1B:2F:FB:89:01, -88, -40, 38
BFItem      1744, 39, 65832, F3:BB:A4:2B:2E:02, -83, -40, 38
BFItem      2118, 40, 71431, C6:51:BC:E4:0A:00, -84, -40, 37
BFItem      1013, 41, 72115, E9:70:AB:45:DF:06, -87, -40, 38
BFItem      1751, 42, 72900, F3:BB:A4:2B:2E:02, -82, -40, 37
BFItem      1340, 43, 73024, C6:0D:29:0E:D8:03, -83, -40, 38
BFItem      1730, 44, 73515, FF:1B:2F:FB:89:01, -83, -40, 37
BFItem      1753, 45, 74916, F3:BB:A4:2B:2E:02, -86, -40, 39
BFItem      1754, 46, 75922, F3:BB:A4:2B:2E:02, -82, -40, 37
BFItem      1042, 47, 80346, EF:F3:F2:34:B9:05, -83, -40, 39
BFItem      2129, 48, 82523, C6:51:BC:E4:0A:00, -84, -40, 37
BFItem      1050, 49, 88401, EF:F3:F2:34:B9:05, -83, -40, 39
BFItem      1767, 50, 89045, F3:BB:A4:2B:2E:02, -87, -40, 39
BFItem      2137, 51, 90602, C6:51:BC:E4:0A:00, -84, -40, 37
BFItem      1053, 52, 91437, EF:F3:F2:34:B9:05, -83, -40, 39
BFItem      2140, 53, 93624, C6:51:BC:E4:0A:00, -85, -40, 37
BFItem      1773, 54, 95100, F3:BB:A4:2B:2E:02, -82, -40, 37
BFItem      1362, 55, 95203, C6:0D:29:0E:D8:03, -83, -40, 38
BFItem      1752, 56, 95721, FF:1B:2F:FB:89:01, -84, -40, 37
BFItem      1776, 57, 98122, F3:BB:A4:2B:2E:02, -82, -40, 37
BFItem      1365, 58, 98227, C6:0D:29:0E:D8:03, -84, -40, 38
BFItem      1777, 59, 99135, F3:BB:A4:2B:2E:02, -84, -40, 38
BFItem      1061, 60, 99511, EF:F3:F2:34:B9:05, -83, -40, 39
BFItem      2148, 61, 101700, C6:51:BC:E4:0A:00, -85, -40, 37
BFItem      1064, 62, 102541, EF:F3:F2:34:B9:05, -83, -40, 39
BFItem      2151, 63, 104729, C6:51:BC:E4:0A:00, -84, -40, 37
BFItem      1784, 64, 106202, F3:BB:A4:2B:2E:02, -82, -40, 37
BFItem      1373, 65, 106308, C6:0D:29:0E:D8:03, -82, -40, 38
BFItem      1763, 66, 106831, FF:1B:2F:FB:89:01, -84, -40, 37
BFItem      1785, 67, 107210, F3:BB:A4:2B:2E:02, -83, -40, 38
BFItem      1787, 68, 109228, F3:BB:A4:2B:2E:02, -82, -40, 37
BFItem      1788, 69, 110242, F3:BB:A4:2B:2E:02, -84, -40, 38
BFItem      2159, 70, 112801, C6:51:BC:E4:0A:00, -84, -40, 37
