Bluefruit Item, 2888211, D1:83:FE:03:9C:47, -46, 4, 38
Bluefruit Item, 2888214, C6:51:BC:E4:0A:4F, -45, 4, 38
Bluefruit Item, 2888216, EA:93:A1:6D:AE:49, -45, 4, 38
Bluefruit Item, 2888270, C6:51:BC:E4:0A:4F, -45, 4, 39
Bluefruit Item, 2888282, C6:0D:29:0E:D8:44, -59, 4, 39
Bluefruit Item, 2888287, EA:93:A1:6D:AE:49, -52, 4, 39
Bluefruit Item, 2888291, C6:51:BC:E4:0A:4F, -47, 4, 39
Bluefruit Item, 2888306, EA:93:A1:6D:AE:49, -52, 4, 39
Bluefruit Item, 2888311, C6:51:BC:E4:0A:4F, -45, 4, 39
Bluefruit Item, 2888313, D1:83:FE:03:9C:47, -49, 4, 39
Bluefruit Item, 2888380, C6:0D:29:0E:D8:44, -47, 4, 37
Bluefruit Item, 2888385, EA:93:A1:6D:AE:49, -52, 4, 37
Bluefruit Item, 2888403, D1:83:FE:03:9C:47, -49, 4, 37
Bluefruit Item, 2888405, C6:51:BC:E4:0A:4F, -54, 4, 37
Bluefruit Item, 2888411, C6:0D:29:0E:D8:44, -47, 4, 37
Bluefruit Item, 2888414, EA:93:A1:6D:AE:49, -51, 4, 37
Bluefruit Item, 2888472, D1:83:FE:03:9C:47, -44, 4, 38
Bluefruit Item, 2888487, C6:0D:29:0E:D8:44, -45, 4, 38
Bluefruit Item, 2888496, E9:70:AB:45:DF:44, -48, 4, 38
Bluefruit Item, 2888500, D1:83:FE:03:9C:47, -44, 4, 38
Bluefruit Item, 2888505, E0:C4:A3:54:D2:4B, -51, 4, 38
Bluefruit Item, 2888509, C6:0D:29:0E:D8:44, -45, 4, 38
Bluefruit Item, 2888515, EA:93:A1:6D:AE:49, -47, 4, 38
Bluefruit Item, 2888569, C6:51:BC:E4:0A:4F, -45, 4, 39
Bluefruit Item, 2888581, D1:83:FE:03:9C:47, -48, 4, 39
Bluefruit Item, 2888587, C6:0D:29:0E:D8:44, -59, 4, 39
Bluefruit Item, 2888588, EA:93:A1:6D:AE:49, -52, 4, 39
Bluefruit Item, 2888597, C6:51:BC:E4:0A:4F, -46, 4, 39
Bluefruit Item, 2888606, D1:83:FE:03:9C:47, -48, 4, 39
Bluefruit Item, 2888609, C6:0D:29:0E:D8:44, -61, 4, 39
Bluefruit Item, 2888667, EA:93:A1:6D:AE:49, -53, 4, 37
Bluefruit Item, 2888668, C6:51:BC:E4:0A:4F, -55, 4, 37
Bluefruit Item, 2888672, D1:83:FE:03:9C:47, -52, 4, 37
Bluefruit Item, 2888680, EA:D2:1B:15:A3:45, -50, 4, 37
Bluefruit Item, 2888684, C6:0D:29:0E:D8:44, -49, 4, 37
Bluefruit Item, 2888692, EA:93:A1:6D:AE:49, -53, 4, 37
Bluefruit Item, 2888693, F3:BB:A4:2B:2E:40, -61, 4, 37
Bluefruit Item, 2888695, D1:83:FE:03:9C:47, -52, 4, 37
Bluefruit Item, 2888699, C6:51:BC:E4:0A:4F, -55, 4, 37
Bluefruit Item, 2888702, CD:2C:DF:8F:F4:41, -64, 4, 37
Bluefruit Item, 2888711, C6:0D:29:0E:D8:44, -48, 4, 37
Bluefruit Item, 2888770, EA:93:A1:6D:AE:49, -47, 4, 38
Bluefruit Item, 2888774, C6:51:BC:E4:0A:4F, -47, 4, 38
Bluefruit Item, 2888778, D1:83:FE:03:9C:47, -46, 4, 38
Bluefruit Item, 2888780, C6:0D:29:0E:D8:44, -48, 4, 38
Bluefruit Item, 2888794, EA:93:A1:6D:AE:49, -46, 4, 38
Bluefruit Item, 2888801, C6:51:BC:E4:0A:4F, -45, 4, 38
Bluefruit Item, 2888804, C6:0D:29:0E:D8:44, -48, 4, 38
Bluefruit Item, 2888807, D1:83:FE:03:9C:47, -44, 4, 38
Bluefruit Item, 2888811, E9:70:AB:45:DF:44, -50, 4, 38
Bluefruit Item, 2888816, EF:F3:F2:34:B9:4F, -53, 4, 38
Bluefruit Item, 2888869, EA:93:A1:6D:AE:49, -51, 4, 39
Bluefruit Item, 2888875, D1:83:FE:03:9C:47, -51, 4, 39
Bluefruit Item, 2888878, C6:51:BC:E4:0A:4F, -48, 4, 39
Bluefruit Item, 2888896, D1:83:FE:03:9C:47, -48, 4, 39
Bluefruit Item, 2888897, EA:93:A1:6D:AE:49, -50, 4, 39
Bluefruit Item, 2888903, C6:51:BC:E4:0A:4F, -46, 4, 39
Bluefruit Item, 2888969, E9:70:AB:45:DF:44, -45, 4, 37
Bluefruit Item, 2888974, C6:51:BC:E4:0A:4F, -55, 4, 37
Bluefruit Item, 2888976, E0:C4:A3:54:D2:4B, -65, 4, 37
Bluefruit Item, 2888979, EA:93:A1:6D:AE:49, -52, 4, 37
Bluefruit Item, 2888987, EA:D2:1B:15:A3:45, -53, 4, 37
Bluefruit Item, 2888990, C6:0D:29:0E:D8:44, -48, 4, 37
Bluefruit Item, 2888999, C6:51:BC:E4:0A:4F, -56, 4, 37
Bluefruit Item, 2889000, EA:93:A1:6D:AE:49, -52, 4, 37
Bluefruit Item, 2889004, F3:BB:A4:2B:2E:40, -66, 4, 37
Bluefruit Item, 2889013, C6:0D:29:0E:D8:44, -48, 4, 37
Bluefruit Item, 2889077, C6:51:BC:E4:0A:4F, -45, 4, 38
Bluefruit Item, 2889083, D1:83:FE:03:9C:47, -44, 4, 38
Bluefruit Item, 2889083, EA:93:A1:6D:AE:49, -47, 4, 38
Bluefruit Item, 2889086, C6:0D:29:0E:D8:44, -47, 4, 38
Bluefruit Item, 2889100, C6:51:BC:E4:0A:4F, -45, 4, 38
Bluefruit Item, 2889105, D1:83:FE:03:9C:47, -44, 4, 38
Bluefruit Item, 2889171, C6:51:BC:E4:0A:4F, -46, 4, 39
Bluefruit Item, 2889179, CD:2C:DF:8F:F4:41, -49, 4, 39
Bluefruit Item, 2889200, EA:93:A1:6D:AE:49, -51, 4, 39
Bluefruit Item, 2889202, D1:83:FE:03:9C:47, -50, 4, 39
Bluefruit Item, 2889203, C6:0D:29:0E:D8:44, -61, 4, 39
Bluefruit Item, 2889267, C6:0D:29:0E:D8:44, -48, 4, 37
Bluefruit Item, 2889275, EA:93:A1:6D:AE:49, -52, 4, 37
Bluefruit Item, 2889284, C6:51:BC:E4:0A:4F, -56, 4, 37
Bluefruit Item, 2889285, EF:F3:F2:34:B9:4F, -56, 4, 37
Bluefruit Item, 2889288, E9:70:AB:45:DF:44, -45, 4, 37
Bluefruit Item, 2889290, C6:0D:29:0E:D8:44, -48, 4, 37
Bluefruit Item, 2889294, E0:C4:A3:54:D2:4B, -64, 4, 37
Bluefruit Item, 2889296, D1:83:FE:03:9C:47, -53, 4, 37
Bluefruit Item, 2889301, EA:93:A1:6D:AE:49, -52, 4, 37
Bluefruit Item, 2889309, C6:51:BC:E4:0A:4F, -56, 4, 37
Bluefruit Item, 2889314, C6:0D:29:0E:D8:44, -48, 4, 37
Bluefruit Item, 2889316, D1:83:FE:03:9C:47, -53, 4, 37
Bluefruit Item, 2889375, D1:83:FE:03:9C:47, -45, 4, 38
Bluefruit Item, 2889380, EA:93:A1:6D:AE:49, -47, 4, 38
Bluefruit Item, 2889381, C6:0D:29:0E:D8:44, -48, 4, 38
Bluefruit Item, 2889383, C6:51:BC:E4:0A:4F, -45, 4, 38
Bluefruit Item, 2889398, D1:83:FE:03:9C:47, -44, 4, 38
