Bluefruit Item, 3332807, CD:2C:DF:8F:F4:41, -50, 4, 38
Bluefruit Item, 3332813, E9:70:AB:45:DF:44, -49, 4, 38
Bluefruit Item, 3332815, E0:C4:A3:54:D2:4B, -54, 4, 38
Bluefruit Item, 3332868, F3:BB:A4:2B:2E:40, -58, 4, 39
Bluefruit Item, 3332872, C6:0D:29:0E:D8:44, -53, 4, 39
Bluefruit Item, 3332874, CD:2C:DF:8F:F4:41, -49, 4, 39
Bluefruit Item, 3332884, E9:70:AB:45:DF:44, -52, 4, 39
Bluefruit Item, 3332890, F3:BB:A4:2B:2E:40, -55, 4, 39
Bluefruit Item, 3332897, CD:2C:DF:8F:F4:41, -48, 4, 39
Bluefruit Item, 3332910, E9:70:AB:45:DF:44, -59, 4, 39
Bluefruit Item, 3332913, F3:BB:A4:2B:2E:40, -53, 4, 39
Bluefruit Item, 3332974, C6:0D:29:0E:D8:44, -54, 4, 37
Bluefruit Item, 3332975, F3:BB:A4:2B:2E:40, -49, 4, 37
Bluefruit Item, 3332978, E9:70:AB:45:DF:44, -47, 4, 37
Bluefruit Item, 3332998, CD:2C:DF:8F:F4:41, -61, 4, 37
Bluefruit Item, 3333007, E9:70:AB:45:DF:44, -47, 4, 37
Bluefruit Item, 3333068, C6:0D:29:0E:D8:44, -50, 4, 38
Bluefruit Item, 3333073, CD:2C:DF:8F:F4:41, -50, 4, 38
Bluefruit Item, 3333077, E0:C4:A3:54:D2:4B, -51, 4, 38
Bluefruit Item, 3333080, F3:BB:A4:2B:2E:40, -52, 4, 38
Bluefruit Item, 3333083, E9:70:AB:45:DF:44, -45, 4, 38
Bluefruit Item, 3333091, EF:F3:F2:34:B9:4F, -55, 4, 38
Bluefruit Item, 3333099, CD:2C:DF:8F:F4:41, -49, 4, 38
Bluefruit Item, 3333101, EA:93:A1:6D:AE:49, -55, 4, 38
Bluefruit Item, 3333106, E0:C4:A3:54:D2:4B, -51, 4, 38
Bluefruit Item, 3333110, EA:D2:1B:15:A3:45, -50, 4, 38
Bluefruit Item, 3333111, E9:70:AB:45:DF:44, -45, 4, 38
Bluefruit Item, 3333170, C6:0D:29:0E:D8:44, -51, 4, 39
Bluefruit Item, 3333175, E0:C4:A3:54:D2:4B, -46, 4, 39
Bluefruit Item, 3333180, F3:BB:A4:2B:2E:40, -47, 4, 39
Bluefruit Item, 3333183, CD:2C:DF:8F:F4:41, -48, 4, 39
